sigXX-0.0;sigYY-0.0;sigXX-0.1;sigYY-0.1;sigXX-0.2;sigYY-0.2;sigXX-0.3;sigYY-0.3;sigXX-0.4;sigYY-0.4;tau_sigXX;tau_sigYY;tau_sigXY;aniso_theta;aniso_sig0;aniso_r
0.498928;-0.587254;0.490679;-0.577545;0.465132;-0.547476;0.419400;-0.493648;0.346120;-0.407394;0.428621;0.425788;-0.501079;nan;nan;nan
0.499279;-0.586920;0.491024;-0.577216;0.465460;-0.547164;0.419696;-0.493367;0.346364;-0.407163;0.429067;0.426223;-0.500952;nan;nan;nan
0.499630;-0.586585;0.491369;-0.576887;0.465787;-0.546852;0.419991;-0.493086;0.346608;-0.406931;0.429513;0.426658;-0.500825;nan;nan;nan
0.499981;-0.586250;0.491715;-0.576558;0.466115;-0.546541;0.420287;-0.492806;0.346852;-0.406700;0.429959;0.427092;-0.500698;nan;nan;nan
0.500332;-0.585916;0.492060;-0.576229;0.466442;-0.546229;0.420582;-0.492525;0.347096;-0.406469;0.430406;0.427527;-0.500570;nan;nan;nan
0.500683;-0.585581;0.492405;-0.575900;0.466769;-0.545917;0.420878;-0.492244;0.347341;-0.406237;0.430852;0.427962;-0.500443;nan;nan;nan
0.501033;-0.585246;0.492750;-0.575571;0.467097;-0.545605;0.421173;-0.491963;0.347585;-0.406006;0.431299;0.428398;-0.500315;nan;nan;nan
0.501384;-0.584912;0.493095;-0.575242;0.467424;-0.545294;0.421468;-0.491682;0.347829;-0.405775;0.431745;0.428833;-0.500187;nan;nan;nan
0.501735;-0.584577;0.493440;-0.574913;0.467751;-0.544982;0.421764;-0.491402;0.348073;-0.405543;0.432192;0.429269;-0.500059;nan;nan;nan
0.502086;-0.584242;0.493785;-0.574583;0.468078;-0.544670;0.422059;-0.491121;0.348317;-0.405312;0.432639;0.429704;-0.499930;nan;nan;nan
0.502436;-0.583908;0.494130;-0.574254;0.468405;-0.544358;0.422354;-0.490840;0.348561;-0.405081;0.433087;0.430140;-0.499801;nan;nan;nan
0.502787;-0.583573;0.494475;-0.573925;0.468732;-0.544047;0.422649;-0.490559;0.348804;-0.404849;0.433534;0.430576;-0.499673;nan;nan;nan
0.503137;-0.583238;0.494819;-0.573596;0.469059;-0.543735;0.422944;-0.490278;0.349048;-0.404618;0.433982;0.431012;-0.499543;nan;nan;nan
0.503488;-0.582903;0.495164;-0.573267;0.469386;-0.543423;0.423239;-0.489997;0.349292;-0.404387;0.434430;0.431448;-0.499414;nan;nan;nan
0.503838;-0.582569;0.495509;-0.572938;0.469713;-0.543111;0.423534;-0.489717;0.349536;-0.404155;0.434877;0.431884;-0.499285;nan;nan;nan
0.504188;-0.582234;0.495853;-0.572609;0.470040;-0.542799;0.423829;-0.489436;0.349780;-0.403924;0.435326;0.432321;-0.499155;nan;nan;nan
0.504539;-0.581899;0.496198;-0.572279;0.470366;-0.542487;0.424124;-0.489155;0.350023;-0.403692;0.435774;0.432757;-0.499025;nan;nan;nan
0.504889;-0.581564;0.496542;-0.571950;0.470693;-0.542175;0.424419;-0.488874;0.350267;-0.403461;0.436222;0.433194;-0.498895;nan;nan;nan
0.505239;-0.581230;0.496887;-0.571621;0.471020;-0.541864;0.424714;-0.488593;0.350511;-0.403229;0.436671;0.433631;-0.498765;nan;nan;nan
0.505589;-0.580895;0.497231;-0.571292;0.471346;-0.541552;0.425009;-0.488312;0.350754;-0.402998;0.437120;0.434067;-0.498634;nan;nan;nan
0.505939;-0.580560;0.497576;-0.570963;0.471673;-0.541240;0.425303;-0.488031;0.350998;-0.402766;0.437568;0.434505;-0.498503;nan;nan;nan
0.506289;-0.580225;0.497920;-0.570633;0.472000;-0.540928;0.425598;-0.487750;0.351241;-0.402535;0.438018;0.434942;-0.498372;nan;nan;nan
0.506639;-0.579890;0.498264;-0.570304;0.472326;-0.540616;0.425893;-0.487469;0.351485;-0.402303;0.438467;0.435379;-0.498241;nan;nan;nan
0.506989;-0.579555;0.498608;-0.569975;0.472653;-0.540304;0.426187;-0.487188;0.351728;-0.402072;0.438916;0.435816;-0.498110;nan;nan;nan
0.507339;-0.579220;0.498953;-0.569646;0.472979;-0.539992;0.426482;-0.486907;0.351972;-0.401840;0.439366;0.436254;-0.497978;nan;nan;nan
0.507689;-0.578886;0.499297;-0.569316;0.473305;-0.539680;0.426776;-0.486626;0.352215;-0.401609;0.439816;0.436692;-0.497846;nan;nan;nan
0.508039;-0.578551;0.499641;-0.568987;0.473632;-0.539368;0.427071;-0.486345;0.352459;-0.401377;0.440265;0.437130;-0.497714;nan;nan;nan
0.508389;-0.578216;0.499985;-0.568658;0.473958;-0.539056;0.427365;-0.486064;0.352702;-0.401145;0.440715;0.437567;-0.497582;nan;nan;nan
0.508738;-0.577881;0.500329;-0.568328;0.474284;-0.538744;0.427660;-0.485783;0.352945;-0.400914;0.441166;0.438006;-0.497450;nan;nan;nan
0.509088;-0.577546;0.500673;-0.567999;0.474610;-0.538432;0.427954;-0.485502;0.353188;-0.400682;0.441616;0.438444;-0.497317;nan;nan;nan
0.509438;-0.577211;0.501017;-0.567670;0.474937;-0.538120;0.428248;-0.485220;0.353432;-0.400451;0.442067;0.438882;-0.497184;nan;nan;nan
0.509787;-0.576876;0.501361;-0.567340;0.475263;-0.537808;0.428543;-0.484939;0.353675;-0.400219;0.442517;0.439321;-0.497051;nan;nan;nan
0.510137;-0.576541;0.501704;-0.567011;0.475589;-0.537496;0.428837;-0.484658;0.353918;-0.399987;0.442968;0.439759;-0.496918;nan;nan;nan
0.510486;-0.576206;0.502048;-0.566681;0.475915;-0.537184;0.429131;-0.484377;0.354161;-0.399756;0.443419;0.440198;-0.496784;nan;nan;nan
0.510836;-0.575871;0.502392;-0.566352;0.476241;-0.536871;0.429425;-0.484096;0.354404;-0.399524;0.443871;0.440637;-0.496650;nan;nan;nan
0.511185;-0.575536;0.502736;-0.566023;0.476567;-0.536559;0.429719;-0.483815;0.354647;-0.399292;0.444322;0.441076;-0.496516;nan;nan;nan
0.511535;-0.575201;0.503079;-0.565693;0.476893;-0.536247;0.430013;-0.483534;0.354890;-0.399060;0.444774;0.441515;-0.496382;nan;nan;nan
0.511884;-0.574866;0.503423;-0.565364;0.477218;-0.535935;0.430308;-0.483252;0.355133;-0.398829;0.445225;0.441954;-0.496248;nan;nan;nan
0.512233;-0.574531;0.503766;-0.565034;0.477544;-0.535623;0.430602;-0.482971;0.355376;-0.398597;0.445677;0.442394;-0.496113;nan;nan;nan
0.512583;-0.574196;0.504110;-0.564705;0.477870;-0.535311;0.430896;-0.482690;0.355619;-0.398365;0.446129;0.442833;-0.495978;nan;nan;nan
0.512932;-0.573861;0.504453;-0.564375;0.478196;-0.534998;0.431189;-0.482409;0.355862;-0.398133;0.446582;0.443273;-0.495843;nan;nan;nan
0.513281;-0.573526;0.504797;-0.564046;0.478521;-0.534686;0.431483;-0.482127;0.356105;-0.397901;0.447034;0.443712;-0.495708;nan;nan;nan
0.513630;-0.573190;0.505140;-0.563716;0.478847;-0.534374;0.431777;-0.481846;0.356348;-0.397670;0.447486;0.444152;-0.495572;nan;nan;nan
0.513979;-0.572855;0.505483;-0.563387;0.479173;-0.534062;0.432071;-0.481565;0.356590;-0.397438;0.447939;0.444592;-0.495437;nan;nan;nan
0.514328;-0.572520;0.505827;-0.563057;0.479498;-0.533750;0.432365;-0.481283;0.356833;-0.397206;0.448392;0.445032;-0.495301;nan;nan;nan
0.514677;-0.572185;0.506170;-0.562727;0.479824;-0.533437;0.432659;-0.481002;0.357076;-0.396974;0.448845;0.445473;-0.495165;nan;nan;nan
0.515026;-0.571850;0.506513;-0.562398;0.480149;-0.533125;0.432952;-0.480721;0.357319;-0.396742;0.449298;0.445913;-0.495028;nan;nan;nan
0.515375;-0.571515;0.506856;-0.562068;0.480475;-0.532813;0.433246;-0.480439;0.357561;-0.396510;0.449752;0.446354;-0.494892;nan;nan;nan
0.515724;-0.571179;0.507200;-0.561739;0.480800;-0.532500;0.433540;-0.480158;0.357804;-0.396278;0.450205;0.446794;-0.494755;nan;nan;nan
0.516073;-0.570844;0.507543;-0.561409;0.481125;-0.532188;0.433833;-0.479877;0.358046;-0.396046;0.450659;0.447235;-0.494618;nan;nan;nan
0.516421;-0.570509;0.507886;-0.561079;0.481451;-0.531876;0.434127;-0.479595;0.358289;-0.395815;0.451113;0.447676;-0.494481;nan;nan;nan
0.516770;-0.570174;0.508229;-0.560750;0.481776;-0.531563;0.434420;-0.479314;0.358532;-0.395583;0.451567;0.448117;-0.494343;nan;nan;nan
0.517119;-0.569838;0.508572;-0.560420;0.482101;-0.531251;0.434714;-0.479032;0.358774;-0.395351;0.452021;0.448558;-0.494205;nan;nan;nan
0.517467;-0.569503;0.508915;-0.560090;0.482427;-0.530938;0.435007;-0.478751;0.359017;-0.395119;0.452476;0.449000;-0.494067;nan;nan;nan
0.517816;-0.569168;0.509258;-0.559760;0.482752;-0.530626;0.435301;-0.478469;0.359259;-0.394887;0.452930;0.449441;-0.493929;nan;nan;nan
0.518165;-0.568832;0.509600;-0.559431;0.483077;-0.530313;0.435594;-0.478188;0.359501;-0.394654;0.453385;0.449883;-0.493791;nan;nan;nan
0.518513;-0.568497;0.509943;-0.559101;0.483402;-0.530001;0.435887;-0.477906;0.359744;-0.394422;0.453840;0.450324;-0.493652;nan;nan;nan
0.518862;-0.568161;0.510286;-0.558771;0.483727;-0.529689;0.436181;-0.477625;0.359986;-0.394190;0.454295;0.450766;-0.493514;nan;nan;nan
0.519210;-0.567826;0.510629;-0.558441;0.484052;-0.529376;0.436474;-0.477343;0.360228;-0.393958;0.454750;0.451208;-0.493375;nan;nan;nan
0.519559;-0.567491;0.510971;-0.558111;0.484377;-0.529063;0.436767;-0.477061;0.360471;-0.393726;0.455206;0.451650;-0.493235;nan;nan;nan
0.519907;-0.567155;0.511314;-0.557782;0.484702;-0.528751;0.437060;-0.476780;0.360713;-0.393494;0.455661;0.452092;-0.493096;nan;nan;nan
0.520255;-0.566820;0.511657;-0.557452;0.485027;-0.528438;0.437354;-0.476498;0.360955;-0.393262;0.456117;0.452535;-0.492956;nan;nan;nan
0.520604;-0.566484;0.511999;-0.557122;0.485352;-0.528126;0.437647;-0.476217;0.361197;-0.393030;0.456573;0.452977;-0.492816;nan;nan;nan
0.520952;-0.566149;0.512342;-0.556792;0.485677;-0.527813;0.437940;-0.475935;0.361440;-0.392798;0.457029;0.453420;-0.492676;nan;nan;nan
0.521300;-0.565813;0.512684;-0.556462;0.486001;-0.527501;0.438233;-0.475653;0.361682;-0.392565;0.457485;0.453863;-0.492536;nan;nan;nan
0.521648;-0.565478;0.513027;-0.556132;0.486326;-0.527188;0.438526;-0.475372;0.361924;-0.392333;0.457942;0.454305;-0.492395;nan;nan;nan
0.521996;-0.565142;0.513369;-0.555802;0.486651;-0.526875;0.438819;-0.475090;0.362166;-0.392101;0.458398;0.454748;-0.492254;nan;nan;nan
0.522345;-0.564807;0.513712;-0.555472;0.486976;-0.526563;0.439112;-0.474808;0.362408;-0.391869;0.458855;0.455192;-0.492113;nan;nan;nan
0.522693;-0.564471;0.514054;-0.555142;0.487300;-0.526250;0.439405;-0.474526;0.362650;-0.391636;0.459312;0.455635;-0.491972;nan;nan;nan
0.523041;-0.564135;0.514397;-0.554812;0.487625;-0.525937;0.439698;-0.474244;0.362892;-0.391404;0.459769;0.456078;-0.491830;nan;nan;nan
0.523389;-0.563800;0.514739;-0.554482;0.487950;-0.525624;0.439991;-0.473963;0.363134;-0.391172;0.460226;0.456522;-0.491689;nan;nan;nan
0.523737;-0.563464;0.515081;-0.554152;0.488274;-0.525312;0.440284;-0.473681;0.363376;-0.390939;0.460684;0.456965;-0.491547;nan;nan;nan
0.524085;-0.563128;0.515423;-0.553822;0.488599;-0.524999;0.440577;-0.473399;0.363618;-0.390707;0.461141;0.457409;-0.491405;nan;nan;nan
0.524433;-0.562793;0.515766;-0.553492;0.488923;-0.524686;0.440869;-0.473117;0.363860;-0.390475;0.461599;0.457853;-0.491262;nan;nan;nan
0.524781;-0.562457;0.516108;-0.553162;0.489248;-0.524373;0.441162;-0.472835;0.364102;-0.390242;0.462057;0.458297;-0.491119;nan;nan;nan
0.525128;-0.562121;0.516450;-0.552831;0.489572;-0.524060;0.441455;-0.472553;0.364344;-0.390010;0.462515;0.458741;-0.490977;nan;nan;nan
0.525476;-0.561786;0.516792;-0.552501;0.489897;-0.523747;0.441748;-0.472271;0.364585;-0.389777;0.462973;0.459185;-0.490833;nan;nan;nan
0.525824;-0.561450;0.517134;-0.552171;0.490221;-0.523435;0.442040;-0.471989;0.364827;-0.389545;0.463432;0.459630;-0.490690;nan;nan;nan
0.526172;-0.561114;0.517476;-0.551841;0.490545;-0.523122;0.442333;-0.471707;0.365069;-0.389313;0.463890;0.460074;-0.490547;nan;nan;nan
0.526519;-0.560778;0.517818;-0.551511;0.490870;-0.522809;0.442626;-0.471426;0.365311;-0.389080;0.464349;0.460519;-0.490403;nan;nan;nan
0.526867;-0.560442;0.518160;-0.551180;0.491194;-0.522496;0.442918;-0.471143;0.365552;-0.388848;0.464808;0.460964;-0.490259;nan;nan;nan
0.527215;-0.560106;0.518502;-0.550850;0.491518;-0.522183;0.443211;-0.470861;0.365794;-0.388615;0.465267;0.461409;-0.490114;nan;nan;nan
0.527562;-0.559770;0.518844;-0.550520;0.491842;-0.521870;0.443503;-0.470579;0.366036;-0.388382;0.465726;0.461854;-0.489970;nan;nan;nan
0.527910;-0.559435;0.519186;-0.550189;0.492167;-0.521557;0.443796;-0.470297;0.366277;-0.388150;0.466186;0.462299;-0.489825;nan;nan;nan
0.528258;-0.559099;0.519528;-0.549859;0.492491;-0.521244;0.444088;-0.470015;0.366519;-0.387917;0.466645;0.462744;-0.489680;nan;nan;nan
0.528605;-0.558763;0.519870;-0.549529;0.492815;-0.520931;0.444381;-0.469733;0.366761;-0.387685;0.467105;0.463189;-0.489535;nan;nan;nan
0.528953;-0.558427;0.520211;-0.549198;0.493139;-0.520618;0.444673;-0.469451;0.367002;-0.387452;0.467565;0.463635;-0.489390;nan;nan;nan
0.529300;-0.558091;0.520553;-0.548868;0.493463;-0.520304;0.444965;-0.469169;0.367244;-0.387219;0.468025;0.464081;-0.489244;nan;nan;nan
0.529648;-0.557755;0.520895;-0.548537;0.493787;-0.519991;0.445258;-0.468887;0.367485;-0.386987;0.468485;0.464526;-0.489098;nan;nan;nan
0.529995;-0.557419;0.521236;-0.548207;0.494111;-0.519678;0.445550;-0.468604;0.367727;-0.386754;0.468946;0.464972;-0.488952;nan;nan;nan
0.530342;-0.557082;0.521578;-0.547876;0.494435;-0.519365;0.445842;-0.468322;0.367968;-0.386521;0.469406;0.465418;-0.488806;nan;nan;nan
0.530690;-0.556746;0.521920;-0.547546;0.494759;-0.519052;0.446135;-0.468040;0.368210;-0.386289;0.469867;0.465865;-0.488659;nan;nan;nan
0.531037;-0.556410;0.522261;-0.547215;0.495083;-0.518738;0.446427;-0.467758;0.368451;-0.386056;0.470328;0.466311;-0.488512;nan;nan;nan
0.531384;-0.556074;0.522603;-0.546885;0.495407;-0.518425;0.446719;-0.467475;0.368692;-0.385823;0.470789;0.466757;-0.488365;nan;nan;nan
0.531731;-0.555738;0.522945;-0.546554;0.495731;-0.518112;0.447011;-0.467193;0.368934;-0.385590;0.471251;0.467204;-0.488218;nan;nan;nan
0.532079;-0.555402;0.523286;-0.546224;0.496055;-0.517799;0.447304;-0.466911;0.369175;-0.385357;0.471712;0.467650;-0.488071;nan;nan;nan
0.532426;-0.555065;0.523628;-0.545893;0.496378;-0.517485;0.447596;-0.466628;0.369416;-0.385124;0.472174;0.468097;-0.487923;nan;nan;nan
0.532773;-0.554729;0.523969;-0.545562;0.496702;-0.517172;0.447888;-0.466346;0.369658;-0.384892;0.472635;0.468544;-0.487775;nan;nan;nan
0.533120;-0.554393;0.524310;-0.545232;0.497026;-0.516858;0.448180;-0.466063;0.369899;-0.384659;0.473097;0.468991;-0.487627;nan;nan;nan
0.533467;-0.554057;0.524652;-0.544901;0.497350;-0.516545;0.448472;-0.465781;0.370140;-0.384426;0.473560;0.469438;-0.487478;nan;nan;nan
0.533814;-0.553720;0.524993;-0.544570;0.497673;-0.516232;0.448764;-0.465498;0.370381;-0.384193;0.474022;0.469886;-0.487329;nan;nan;nan
0.534161;-0.553384;0.525335;-0.544239;0.497997;-0.515918;0.449056;-0.465216;0.370623;-0.383960;0.474484;0.470333;-0.487180;nan;nan;nan
0.534508;-0.553048;0.525676;-0.543909;0.498321;-0.515605;0.449348;-0.464933;0.370864;-0.383727;0.474947;0.470781;-0.487031;nan;nan;nan
0.534856;-0.552711;0.526017;-0.543578;0.498644;-0.515291;0.449640;-0.464651;0.371105;-0.383494;0.475410;0.471228;-0.486882;nan;nan;nan
0.535202;-0.552375;0.526358;-0.543247;0.498968;-0.514978;0.449932;-0.464368;0.371346;-0.383261;0.475873;0.471676;-0.486732;nan;nan;nan
0.535549;-0.552038;0.526700;-0.542916;0.499292;-0.514664;0.450224;-0.464086;0.371587;-0.383028;0.476336;0.472124;-0.486582;nan;nan;nan
0.535896;-0.551702;0.527041;-0.542585;0.499615;-0.514350;0.450516;-0.463803;0.371828;-0.382795;0.476799;0.472572;-0.486432;nan;nan;nan
0.536243;-0.551365;0.527382;-0.542254;0.499939;-0.514037;0.450808;-0.463520;0.372069;-0.382562;0.477263;0.473020;-0.486282;nan;nan;nan
0.536590;-0.551029;0.527723;-0.541923;0.500262;-0.513723;0.451099;-0.463238;0.372310;-0.382328;0.477726;0.473469;-0.486131;nan;nan;nan
0.536937;-0.550692;0.528064;-0.541592;0.500586;-0.513409;0.451391;-0.462955;0.372551;-0.382095;0.478190;0.473917;-0.485980;nan;nan;nan
0.537284;-0.550355;0.528406;-0.541261;0.500909;-0.513096;0.451683;-0.462672;0.372792;-0.381862;0.478654;0.474366;-0.485829;nan;nan;nan
0.537631;-0.550019;0.528747;-0.540930;0.501233;-0.512782;0.451975;-0.462389;0.373033;-0.381629;0.479118;0.474815;-0.485678;nan;nan;nan
0.537977;-0.549682;0.529088;-0.540599;0.501556;-0.512468;0.452267;-0.462107;0.373274;-0.381396;0.479583;0.475263;-0.485526;nan;nan;nan
0.538324;-0.549345;0.529429;-0.540268;0.501879;-0.512154;0.452558;-0.461824;0.373515;-0.381162;0.480047;0.475712;-0.485375;nan;nan;nan
0.538671;-0.549009;0.529770;-0.539937;0.502203;-0.511841;0.452850;-0.461541;0.373756;-0.380929;0.480512;0.476161;-0.485222;nan;nan;nan
0.539018;-0.548672;0.530111;-0.539606;0.502526;-0.511527;0.453142;-0.461258;0.373997;-0.380696;0.480977;0.476611;-0.485070;nan;nan;nan
0.539364;-0.548335;0.530452;-0.539275;0.502849;-0.511213;0.453433;-0.460975;0.374238;-0.380462;0.481442;0.477060;-0.484918;nan;nan;nan
0.539711;-0.547998;0.530793;-0.538943;0.503173;-0.510899;0.453725;-0.460692;0.374479;-0.380229;0.481907;0.477509;-0.484765;nan;nan;nan
0.540057;-0.547662;0.531134;-0.538612;0.503496;-0.510585;0.454017;-0.460409;0.374720;-0.379996;0.482372;0.477959;-0.484612;nan;nan;nan
0.540404;-0.547325;0.531475;-0.538281;0.503819;-0.510271;0.454308;-0.460126;0.374960;-0.379762;0.482838;0.478409;-0.484459;nan;nan;nan
0.540751;-0.546988;0.531815;-0.537950;0.504142;-0.509957;0.454600;-0.459843;0.375201;-0.379529;0.483303;0.478858;-0.484305;nan;nan;nan
0.541097;-0.546651;0.532156;-0.537618;0.504465;-0.509643;0.454891;-0.459560;0.375442;-0.379295;0.483769;0.479308;-0.484151;nan;nan;nan
0.541444;-0.546314;0.532497;-0.537287;0.504789;-0.509329;0.455183;-0.459277;0.375683;-0.379062;0.484235;0.479758;-0.483997;nan;nan;nan
0.541790;-0.545977;0.532838;-0.536955;0.505112;-0.509015;0.455474;-0.458994;0.375924;-0.378828;0.484702;0.480209;-0.483843;nan;nan;nan
0.542137;-0.545640;0.533179;-0.536624;0.505435;-0.508701;0.455766;-0.458711;0.376164;-0.378595;0.485168;0.480659;-0.483689;nan;nan;nan
0.542483;-0.545303;0.533520;-0.536293;0.505758;-0.508387;0.456057;-0.458428;0.376405;-0.378361;0.485634;0.481109;-0.483534;nan;nan;nan
0.542830;-0.544966;0.533860;-0.535961;0.506081;-0.508073;0.456349;-0.458145;0.376646;-0.378128;0.486101;0.481560;-0.483379;nan;nan;nan
0.543176;-0.544629;0.534201;-0.535630;0.506404;-0.507758;0.456640;-0.457861;0.376886;-0.377894;0.486568;0.482011;-0.483224;nan;nan;nan
0.543523;-0.544292;0.534542;-0.535298;0.506727;-0.507444;0.456932;-0.457578;0.377127;-0.377661;0.487035;0.482461;-0.483068;nan;nan;nan
0.543869;-0.543954;0.534882;-0.534966;0.507050;-0.507130;0.457223;-0.457295;0.377368;-0.377427;0.487502;0.482912;-0.482912;nan;nan;nan
0.544215;-0.543617;0.535223;-0.534635;0.507373;-0.506816;0.457514;-0.457012;0.377608;-0.377193;0.487970;0.483363;-0.482756;nan;nan;nan
0.544562;-0.543280;0.535564;-0.534303;0.507696;-0.506501;0.457806;-0.456728;0.377849;-0.376959;0.488437;0.483815;-0.482600;nan;nan;nan
0.544908;-0.542943;0.535904;-0.533972;0.508019;-0.506187;0.458097;-0.456445;0.378089;-0.376726;0.488905;0.484266;-0.482444;nan;nan;nan
0.545254;-0.542605;0.536245;-0.533640;0.508342;-0.505873;0.458388;-0.456161;0.378330;-0.376492;0.489373;0.484717;-0.482287;nan;nan;nan
0.545601;-0.542268;0.536586;-0.533308;0.508665;-0.505558;0.458680;-0.455878;0.378570;-0.376258;0.489841;0.485169;-0.482130;nan;nan;nan
0.545947;-0.541931;0.536926;-0.532976;0.508988;-0.505244;0.458971;-0.455595;0.378811;-0.376024;0.490309;0.485621;-0.481973;nan;nan;nan
0.546293;-0.541593;0.537267;-0.532644;0.509311;-0.504929;0.459262;-0.455311;0.379051;-0.375790;0.490777;0.486072;-0.481815;nan;nan;nan
0.546639;-0.541256;0.537607;-0.532313;0.509634;-0.504615;0.459553;-0.455028;0.379292;-0.375557;0.491246;0.486524;-0.481658;nan;nan;nan
0.546986;-0.540918;0.537948;-0.531981;0.509957;-0.504300;0.459845;-0.454744;0.379532;-0.375323;0.491715;0.486976;-0.481500;nan;nan;nan
0.547332;-0.540581;0.538288;-0.531649;0.510279;-0.503986;0.460136;-0.454460;0.379773;-0.375089;0.492184;0.487428;-0.481341;nan;nan;nan
0.547678;-0.540243;0.538629;-0.531317;0.510602;-0.503671;0.460427;-0.454177;0.380013;-0.374855;0.492653;0.487881;-0.481183;nan;nan;nan
0.548024;-0.539906;0.538969;-0.530985;0.510925;-0.503356;0.460718;-0.453893;0.380254;-0.374621;0.493122;0.488333;-0.481024;nan;nan;nan
0.548370;-0.539568;0.539310;-0.530653;0.511248;-0.503042;0.461009;-0.453609;0.380494;-0.374387;0.493591;0.488786;-0.480865;nan;nan;nan
0.548716;-0.539231;0.539650;-0.530321;0.511571;-0.502727;0.461300;-0.453326;0.380735;-0.374153;0.494061;0.489238;-0.480706;nan;nan;nan
0.549063;-0.538893;0.539990;-0.529989;0.511893;-0.502412;0.461592;-0.453042;0.380975;-0.373919;0.494531;0.489691;-0.480547;nan;nan;nan
0.549409;-0.538555;0.540331;-0.529657;0.512216;-0.502097;0.461883;-0.452758;0.381215;-0.373684;0.495001;0.490144;-0.480387;nan;nan;nan
0.549755;-0.538217;0.540671;-0.529325;0.512539;-0.501783;0.462174;-0.452474;0.381456;-0.373450;0.495471;0.490597;-0.480227;nan;nan;nan
0.550101;-0.537880;0.541012;-0.528992;0.512862;-0.501468;0.462465;-0.452191;0.381696;-0.373216;0.495941;0.491050;-0.480067;nan;nan;nan
0.550447;-0.537542;0.541352;-0.528660;0.513184;-0.501153;0.462756;-0.451907;0.381936;-0.372982;0.496411;0.491503;-0.479906;nan;nan;nan
0.550793;-0.537204;0.541692;-0.528328;0.513507;-0.500838;0.463047;-0.451623;0.382177;-0.372748;0.496882;0.491957;-0.479745;nan;nan;nan
0.551139;-0.536866;0.542033;-0.527996;0.513830;-0.500523;0.463338;-0.451339;0.382417;-0.372513;0.497353;0.492410;-0.479584;nan;nan;nan
0.551485;-0.536528;0.542373;-0.527663;0.514152;-0.500208;0.463629;-0.451055;0.382657;-0.372279;0.497824;0.492864;-0.479423;nan;nan;nan
0.551831;-0.536190;0.542713;-0.527331;0.514475;-0.499893;0.463920;-0.450771;0.382897;-0.372045;0.498295;0.493318;-0.479262;nan;nan;nan
0.552177;-0.535852;0.543053;-0.526999;0.514797;-0.499578;0.464211;-0.450487;0.383138;-0.371810;0.498766;0.493772;-0.479100;nan;nan;nan
0.552523;-0.535514;0.543394;-0.526666;0.515120;-0.499263;0.464502;-0.450203;0.383378;-0.371576;0.499237;0.494226;-0.478938;nan;nan;nan
0.552869;-0.535176;0.543734;-0.526334;0.515443;-0.498948;0.464793;-0.449919;0.383618;-0.371342;0.499709;0.494680;-0.478776;nan;nan;nan
0.553215;-0.534838;0.544074;-0.526001;0.515765;-0.498633;0.465084;-0.449635;0.383858;-0.371107;0.500181;0.495134;-0.478613;nan;nan;nan
0.553561;-0.534500;0.544414;-0.525669;0.516088;-0.498317;0.465375;-0.449351;0.384098;-0.370873;0.500653;0.495588;-0.478450;nan;nan;nan
0.553906;-0.534162;0.544755;-0.525336;0.516410;-0.498002;0.465666;-0.449066;0.384338;-0.370638;0.501125;0.496043;-0.478287;nan;nan;nan
0.554252;-0.533824;0.545095;-0.525004;0.516733;-0.497687;0.465956;-0.448782;0.384579;-0.370404;0.501597;0.496497;-0.478124;nan;nan;nan
0.554598;-0.533485;0.545435;-0.524671;0.517055;-0.497372;0.466247;-0.448498;0.384819;-0.370169;0.502070;0.496952;-0.477961;nan;nan;nan
